point_id,algorithm,num_observations,num_breaks,break_dates,time_span_years,status
1447097,S-CCD,232,-1,,0.0,error: S-CCD function fails for pos = 1 
1447098,S-CCD,267,0,,36.4435318275154,no_breaks_detected
1447099,S-CCD,227,-1,,0.0,error: S-CCD function fails for pos = 1 
1447100,S-CCD,255,-1,,0.0,error: S-CCD function fails for pos = 1 
1447102,S-CCD,231,-1,,0.0,error: S-CCD function fails for pos = 1 
1447103,S-CCD,238,0,,35.6331279945243,no_breaks_detected
1447104,S-CCD,252,-1,,0.0,error: S-CCD function fails for pos = 1 
1447105,S-CCD,221,-1,,0.0,error: S-CCD function fails for pos = 1 
1447106,S-CCD,252,-1,,0.0,error: S-CCD function fails for pos = 1 
1447107,S-CCD,269,0,,36.421629021218344,no_breaks_detected
1447108,S-CCD,272,0,,36.421629021218344,no_breaks_detected
1447109,S-CCD,247,-1,,0.0,error: S-CCD function fails for pos = 1 
1447110,S-CCD,266,-1,,0.0,error: S-CCD function fails for pos = 1 
1447111,S-CCD,239,-1,,0.0,error: S-CCD function fails for pos = 1 
1447112,S-CCD,243,-1,,0.0,error: S-CCD function fails for pos = 1 
1447113,S-CCD,236,0,,36.18069815195072,no_breaks_detected
1447115,S-CCD,253,0,,36.39972621492129,no_breaks_detected
1447116,S-CCD,258,-1,,0.0,error: S-CCD function fails for pos = 1 
1447117,S-CCD,276,0,,36.290212183436005,no_breaks_detected
1447118,S-CCD,250,0,,36.18069815195072,no_breaks_detected
1447119,S-CCD,237,0,,36.421629021218344,no_breaks_detected
1447120,S-CCD,247,-1,,0.0,error: S-CCD function fails for pos = 1 
1447121,S-CCD,281,0,,36.421629021218344,no_breaks_detected
1447122,S-CCD,276,0,,36.50924024640657,no_breaks_detected
1447123,S-CCD,232,-1,,0.0,error: S-CCD function fails for pos = 1 
1447124,S-CCD,263,-1,,0.0,error: S-CCD function fails for pos = 1 
1447125,S-CCD,244,0,,36.421629021218344,no_breaks_detected
1447126,S-CCD,252,-1,,0.0,error: S-CCD function fails for pos = 1 
1447127,S-CCD,275,0,,36.421629021218344,no_breaks_detected
1447128,S-CCD,257,0,,36.31211498973306,no_breaks_detected
1447129,S-CCD,260,0,,36.50924024640657,no_breaks_detected
1447130,S-CCD,228,0,,36.00547570157426,no_breaks_detected
1447131,S-CCD,270,0,,36.421629021218344,no_breaks_detected
1447132,S-CCD,254,0,,36.4435318275154,no_breaks_detected
1447133,S-CCD,238,0,,36.421629021218344,no_breaks_detected
1447134,S-CCD,250,0,,36.31211498973306,no_breaks_detected
1447135,S-CCD,226,-1,,0.0,error: S-CCD function fails for pos = 1 
1447136,S-CCD,215,-1,,0.0,error: S-CCD function fails for pos = 1 
1447137,S-CCD,291,0,,36.39972621492129,no_breaks_detected
1447138,S-CCD,251,-1,,0.0,error: S-CCD function fails for pos = 1 
1447140,S-CCD,240,-1,,0.0,error: S-CCD function fails for pos = 1 
1447141,S-CCD,241,-1,,0.0,error: S-CCD function fails for pos = 1 
1447142,S-CCD,231,0,,36.290212183436005,no_breaks_detected
1447143,S-CCD,265,-1,,0.0,error: S-CCD function fails for pos = 1 
1447144,S-CCD,240,0,,36.355920602327174,no_breaks_detected
1447145,S-CCD,229,0,,36.421629021218344,no_breaks_detected
1447146,S-CCD,283,0,,36.50924024640657,no_breaks_detected
1447147,S-CCD,270,0,,36.290212183436005,no_breaks_detected
1447148,S-CCD,252,0,,36.50924024640657,no_breaks_detected
1447149,S-CCD,244,0,,36.18069815195072,no_breaks_detected
1447150,S-CCD,247,0,,36.421629021218344,no_breaks_detected
1447151,S-CCD,276,-1,,0.0,error: S-CCD function fails for pos = 1 
1447152,S-CCD,228,-1,,0.0,error: S-CCD function fails for pos = 1 
1447153,S-CCD,240,0,,36.290212183436005,no_breaks_detected
1447154,S-CCD,247,0,,36.33401779603012,no_breaks_detected
1447155,S-CCD,241,0,,36.26830937713895,no_breaks_detected
1447156,S-CCD,240,0,,36.31211498973306,no_breaks_detected
1447157,S-CCD,240,0,,36.421629021218344,no_breaks_detected
1447158,S-CCD,258,-1,,0.0,error: S-CCD function fails for pos = 1 
1447159,S-CCD,275,0,,36.50924024640657,no_breaks_detected
1447160,S-CCD,253,0,,36.4435318275154,no_breaks_detected
1447161,S-CCD,226,0,,36.421629021218344,no_breaks_detected
1447162,S-CCD,265,-1,,0.0,error: S-CCD function fails for pos = 1 
1447163,S-CCD,221,0,,36.290212183436005,no_breaks_detected
1447164,S-CCD,282,0,,36.421629021218344,no_breaks_detected
1447165,S-CCD,256,0,,36.290212183436005,no_breaks_detected
1447166,S-CCD,238,0,,36.158795345653665,no_breaks_detected
1447167,S-CCD,240,-1,,0.0,error: S-CCD function fails for pos = 1 
1447168,S-CCD,273,0,,36.50924024640657,no_breaks_detected
1447169,S-CCD,237,0,,36.049281314168375,no_breaks_detected
1447170,S-CCD,281,0,,36.421629021218344,no_breaks_detected
1447171,S-CCD,236,0,,36.421629021218344,no_breaks_detected
1447172,S-CCD,243,0,,36.114989733059545,no_breaks_detected
1447173,S-CCD,232,0,,36.290212183436005,no_breaks_detected
1447174,S-CCD,277,0,,36.50924024640657,no_breaks_detected
1447175,S-CCD,243,-1,,0.0,error: S-CCD function fails for pos = 1 
1447176,S-CCD,245,-1,,0.0,error: S-CCD function fails for pos = 1 
1447177,S-CCD,229,-1,,0.0,error: S-CCD function fails for pos = 1 
1447178,S-CCD,246,-1,,0.0,error: S-CCD function fails for pos = 1 
1447179,S-CCD,245,-1,,0.0,error: S-CCD function fails for pos = 1 
1447180,S-CCD,260,0,,36.355920602327174,no_breaks_detected
1447181,S-CCD,221,-1,,0.0,error: S-CCD function fails for pos = 1 
1447182,S-CCD,235,0,,36.4435318275154,no_breaks_detected
1447183,S-CCD,238,0,,36.33401779603012,no_breaks_detected
1447184,S-CCD,273,0,,36.50924024640657,no_breaks_detected
1447185,S-CCD,235,-1,,0.0,error: S-CCD function fails for pos = 1 
1447186,S-CCD,238,0,,36.33401779603012,no_breaks_detected
1447187,S-CCD,249,-1,,0.0,error: S-CCD function fails for pos = 1 
1447188,S-CCD,243,0,,36.31211498973306,no_breaks_detected
1447189,S-CCD,268,-1,,0.0,error: S-CCD function fails for pos = 1 
1447190,S-CCD,229,0,,36.00547570157426,no_breaks_detected
1447191,S-CCD,223,0,,36.290212183436005,no_breaks_detected
1447192,S-CCD,239,0,,36.18069815195072,no_breaks_detected
1447194,S-CCD,264,0,,36.33401779603012,no_breaks_detected
1447195,S-CCD,235,0,,36.50924024640657,no_breaks_detected
1447197,S-CCD,258,0,,36.290212183436005,no_breaks_detected
1447198,S-CCD,245,-1,,0.0,error: S-CCD function fails for pos = 1 
1447199,S-CCD,263,0,,36.50924024640657,no_breaks_detected
1447200,S-CCD,257,0,,36.290212183436005,no_breaks_detected
1447201,S-CCD,265,0,,36.39972621492129,no_breaks_detected
1447202,S-CCD,255,-1,,0.0,error: S-CCD function fails for pos = 1 
1447203,S-CCD,270,-1,,0.0,error: S-CCD function fails for pos = 1 
1447204,S-CCD,236,0,,36.50924024640657,no_breaks_detected
1447205,S-CCD,216,-1,,0.0,error: S-CCD function fails for pos = 1 
1447206,S-CCD,241,0,,36.158795345653665,no_breaks_detected
1447207,S-CCD,268,0,,36.31211498973306,no_breaks_detected
1447208,S-CCD,276,0,,36.290212183436005,no_breaks_detected
1447209,S-CCD,240,0,,36.224503764544835,no_breaks_detected
1447210,S-CCD,241,-1,,0.0,error: S-CCD function fails for pos = 1 
1447211,S-CCD,262,0,,36.290212183436005,no_breaks_detected
1447212,S-CCD,250,0,,36.31211498973306,no_breaks_detected
1447213,S-CCD,240,-1,,0.0,error: S-CCD function fails for pos = 1 
1447214,S-CCD,241,-1,,0.0,error: S-CCD function fails for pos = 1 
1447215,S-CCD,243,-1,,0.0,error: S-CCD function fails for pos = 1 
1447216,S-CCD,222,-1,,0.0,error: S-CCD function fails for pos = 1 
1447217,S-CCD,241,0,,36.421629021218344,no_breaks_detected
1447218,S-CCD,241,0,,36.290212183436005,no_breaks_detected
1447219,S-CCD,276,0,,36.50924024640657,no_breaks_detected
1447220,S-CCD,240,-1,,0.0,error: S-CCD function fails for pos = 1 
1447221,S-CCD,221,0,,36.290212183436005,no_breaks_detected
1447222,S-CCD,229,0,,36.00547570157426,no_breaks_detected
1447223,S-CCD,218,0,,36.224503764544835,no_breaks_detected
1447224,S-CCD,271,0,,36.4435318275154,no_breaks_detected
1447225,S-CCD,246,0,,36.50924024640657,no_breaks_detected
1447226,S-CCD,248,-1,,0.0,error: S-CCD function fails for pos = 1 
1447227,S-CCD,255,0,,36.114989733059545,no_breaks_detected
1447228,S-CCD,285,0,,36.50924024640657,no_breaks_detected
1447229,S-CCD,253,0,,36.158795345653665,no_breaks_detected
1447230,S-CCD,287,0,,36.421629021218344,no_breaks_detected
1447231,S-CCD,236,0,,36.31211498973306,no_breaks_detected
1447232,S-CCD,252,0,,36.20260095824778,no_breaks_detected
1447233,S-CCD,274,0,,36.50924024640657,no_breaks_detected
1447234,S-CCD,220,-1,,0.0,error: S-CCD function fails for pos = 1 
1447235,S-CCD,230,-1,,0.0,error: S-CCD function fails for pos = 1 
1447237,S-CCD,250,0,,36.33401779603012,no_breaks_detected
1447239,S-CCD,272,-1,,0.0,error: S-CCD function fails for pos = 1 
1447240,S-CCD,252,0,,35.85215605749487,no_breaks_detected
1447241,S-CCD,258,0,,36.290212183436005,no_breaks_detected
1447242,S-CCD,264,0,,36.421629021218344,no_breaks_detected
1447243,S-CCD,246,0,,36.31211498973306,no_breaks_detected
1447244,S-CCD,287,0,,36.50924024640657,no_breaks_detected
1447245,S-CCD,247,0,,36.421629021218344,no_breaks_detected
1447246,S-CCD,221,0,,36.33401779603012,no_breaks_detected
1447247,S-CCD,215,-1,,0.0,error: S-CCD function fails for pos = 1 
1447248,S-CCD,240,0,,35.85215605749487,no_breaks_detected
1447249,S-CCD,274,0,,36.50924024640657,no_breaks_detected
1447250,S-CCD,273,0,,36.421629021218344,no_breaks_detected
1447251,S-CCD,241,0,,36.31211498973306,no_breaks_detected
1447252,S-CCD,232,0,,36.158795345653665,no_breaks_detected
1447253,S-CCD,234,0,,36.39972621492129,no_breaks_detected
1447254,S-CCD,252,0,,36.290212183436005,no_breaks_detected
1447255,S-CCD,253,-1,,0.0,error: S-CCD function fails for pos = 1 
1447256,S-CCD,239,-1,,0.0,error: S-CCD function fails for pos = 1 
1447257,S-CCD,228,-1,,0.0,error: S-CCD function fails for pos = 1 
1447258,S-CCD,258,0,,36.421629021218344,no_breaks_detected
1447259,S-CCD,233,-1,,0.0,error: S-CCD function fails for pos = 1 
1447260,S-CCD,226,-1,,0.0,error: S-CCD function fails for pos = 1 
1447261,S-CCD,243,-1,,0.0,error: S-CCD function fails for pos = 1 
1447262,S-CCD,235,-1,,0.0,error: S-CCD function fails for pos = 1 
1447263,S-CCD,232,0,,36.224503764544835,no_breaks_detected
1447264,S-CCD,278,0,,36.31211498973306,no_breaks_detected
1447265,S-CCD,249,-1,,0.0,error: S-CCD function fails for pos = 1 
1447266,S-CCD,237,-1,,0.0,error: S-CCD function fails for pos = 1 
1447267,S-CCD,228,0,,36.31211498973306,no_breaks_detected
1447268,S-CCD,240,0,,36.421629021218344,no_breaks_detected
1447269,S-CCD,242,0,,36.33401779603012,no_breaks_detected
1447271,S-CCD,271,0,,36.290212183436005,no_breaks_detected
1447272,S-CCD,236,-1,,0.0,error: S-CCD function fails for pos = 1 
1447273,S-CCD,247,-1,,0.0,error: S-CCD function fails for pos = 1 
1447274,S-CCD,231,-1,,0.0,error: S-CCD function fails for pos = 1 
1447275,S-CCD,238,0,,36.114989733059545,no_breaks_detected
1447276,S-CCD,266,0,,36.50924024640657,no_breaks_detected
1447277,S-CCD,240,0,,36.31211498973306,no_breaks_detected
1447278,S-CCD,217,-1,,0.0,error: S-CCD function fails for pos = 1 
1447279,S-CCD,255,0,,36.07118412046543,no_breaks_detected
1447280,S-CCD,257,-1,,0.0,error: S-CCD function fails for pos = 1 
1447281,S-CCD,234,-1,,0.0,error: S-CCD function fails for pos = 1 
1447282,S-CCD,245,0,,36.114989733059545,no_breaks_detected
1447284,S-CCD,281,0,,36.50924024640657,no_breaks_detected
1447285,S-CCD,263,0,,36.290212183436005,no_breaks_detected
1447286,S-CCD,236,-1,,0.0,error: S-CCD function fails for pos = 1 
1447287,S-CCD,236,-1,,0.0,error: S-CCD function fails for pos = 1 
1447288,S-CCD,274,0,,36.39972621492129,no_breaks_detected
1447289,S-CCD,245,0,,36.31211498973306,no_breaks_detected
1447290,S-CCD,251,0,,36.421629021218344,no_breaks_detected
1447291,S-CCD,234,-1,,0.0,error: S-CCD function fails for pos = 1 
1447292,S-CCD,250,0,,36.421629021218344,no_breaks_detected
1447293,S-CCD,235,0,,36.31211498973306,no_breaks_detected
1447294,S-CCD,236,-1,,0.0,error: S-CCD function fails for pos = 1 
1447295,S-CCD,266,0,,36.31211498973306,no_breaks_detected
1447296,S-CCD,249,-1,,0.0,error: S-CCD function fails for pos = 1 
1447297,S-CCD,257,-1,,0.0,error: S-CCD function fails for pos = 1 
1447298,S-CCD,277,0,,36.50924024640657,no_breaks_detected
1447300,S-CCD,259,0,,36.290212183436005,no_breaks_detected
1447301,S-CCD,233,0,,36.290212183436005,no_breaks_detected
1447302,S-CCD,234,-1,,0.0,error: S-CCD function fails for pos = 1 
1447303,S-CCD,245,-1,,0.0,error: S-CCD function fails for pos = 1 
1447304,S-CCD,217,0,,36.114989733059545,no_breaks_detected
1447305,S-CCD,261,0,,36.20260095824778,no_breaks_detected
1447306,S-CCD,261,0,,36.114989733059545,no_breaks_detected
1447307,S-CCD,245,-1,,0.0,error: S-CCD function fails for pos = 1 
1447308,S-CCD,274,0,,36.31211498973306,no_breaks_detected
1447309,S-CCD,262,-1,,0.0,error: S-CCD function fails for pos = 1 
1447310,S-CCD,249,-1,,0.0,error: S-CCD function fails for pos = 1 
1447311,S-CCD,262,0,,36.421629021218344,no_breaks_detected
1447312,S-CCD,276,-1,,0.0,error: S-CCD function fails for pos = 1 
1447313,S-CCD,246,0,,36.421629021218344,no_breaks_detected
1447314,S-CCD,227,-1,,0.0,error: S-CCD function fails for pos = 1 
1447315,S-CCD,240,-1,,0.0,error: S-CCD function fails for pos = 1 
1447316,S-CCD,241,-1,,0.0,error: S-CCD function fails for pos = 1 
1447317,S-CCD,244,0,,36.50924024640657,no_breaks_detected
1447318,S-CCD,245,-1,,0.0,error: S-CCD function fails for pos = 1 
1447319,S-CCD,232,0,,36.50924024640657,no_breaks_detected
1447321,S-CCD,238,-1,,0.0,error: S-CCD function fails for pos = 1 
1447322,S-CCD,239,-1,,0.0,error: S-CCD function fails for pos = 1 
1447323,S-CCD,233,0,,36.39972621492129,no_breaks_detected
1447325,S-CCD,242,0,,36.4435318275154,no_breaks_detected
1447326,S-CCD,261,0,,36.50924024640657,no_breaks_detected
1447327,S-CCD,254,0,,36.421629021218344,no_breaks_detected
1447328,S-CCD,266,0,,36.50924024640657,no_breaks_detected
1447329,S-CCD,246,0,,36.290212183436005,no_breaks_detected
1447330,S-CCD,245,0,,36.33401779603012,no_breaks_detected
1447331,S-CCD,252,-1,,0.0,error: S-CCD function fails for pos = 1 
1447332,S-CCD,236,0,,36.158795345653665,no_breaks_detected
1447333,S-CCD,256,0,,36.33401779603012,no_breaks_detected
1447334,S-CCD,254,0,,36.31211498973306,no_breaks_detected
1447335,S-CCD,238,0,,36.158795345653665,no_breaks_detected
1447336,S-CCD,231,0,,36.31211498973306,no_breaks_detected
1447337,S-CCD,238,-1,,0.0,error: S-CCD function fails for pos = 1 
1447338,S-CCD,217,-1,,0.0,error: S-CCD function fails for pos = 1 
1447339,S-CCD,237,-1,,0.0,error: S-CCD function fails for pos = 1 
1447340,S-CCD,250,0,,36.421629021218344,no_breaks_detected
1447341,S-CCD,222,-1,,0.0,error: S-CCD function fails for pos = 1 
1447343,S-CCD,230,0,,36.18069815195072,no_breaks_detected
1447344,S-CCD,226,0,,36.421629021218344,no_breaks_detected
1447345,S-CCD,271,0,,36.290212183436005,no_breaks_detected
1447346,S-CCD,262,-1,,0.0,error: S-CCD function fails for pos = 1 
1447347,S-CCD,243,0,,36.290212183436005,no_breaks_detected
1447348,S-CCD,263,0,,36.290212183436005,no_breaks_detected
1447349,S-CCD,237,0,,36.31211498973306,no_breaks_detected
1447350,S-CCD,242,0,,36.33401779603012,no_breaks_detected
1447351,S-CCD,227,0,,36.07118412046543,no_breaks_detected
1447352,S-CCD,241,-1,,0.0,error: S-CCD function fails for pos = 1 
1447353,S-CCD,254,-1,,0.0,error: S-CCD function fails for pos = 1 
1447354,S-CCD,236,0,,36.158795345653665,no_breaks_detected
1447355,S-CCD,266,0,,36.31211498973306,no_breaks_detected
1447356,S-CCD,252,0,,36.50924024640657,no_breaks_detected
1447357,S-CCD,274,0,,36.50924024640657,no_breaks_detected
1447358,S-CCD,252,-1,,0.0,error: S-CCD function fails for pos = 1 
1447359,S-CCD,231,-1,,0.0,error: S-CCD function fails for pos = 1 
1447360,S-CCD,237,0,,36.07118412046543,no_breaks_detected
1447362,S-CCD,244,0,,36.114989733059545,no_breaks_detected
1447363,S-CCD,220,0,,36.290212183436005,no_breaks_detected
1447364,S-CCD,251,0,,36.290212183436005,no_breaks_detected
1447365,S-CCD,218,0,,36.224503764544835,no_breaks_detected
1447366,S-CCD,259,0,,36.421629021218344,no_breaks_detected
1447367,S-CCD,273,0,,36.50924024640657,no_breaks_detected
1447368,S-CCD,271,0,,36.50924024640657,no_breaks_detected
1447369,S-CCD,227,-1,,0.0,error: S-CCD function fails for pos = 1 
1447370,S-CCD,251,0,,36.31211498973306,no_breaks_detected
1447371,S-CCD,239,0,,36.50924024640657,no_breaks_detected
1447372,S-CCD,229,-1,,0.0,error: S-CCD function fails for pos = 1 
1447373,S-CCD,262,0,,36.50924024640657,no_breaks_detected
1447374,S-CCD,232,0,,36.31211498973306,no_breaks_detected
1447375,S-CCD,235,-1,,0.0,error: S-CCD function fails for pos = 1 
1447376,S-CCD,239,-1,,0.0,error: S-CCD function fails for pos = 1 
1447377,S-CCD,247,0,,36.290212183436005,no_breaks_detected
1447378,S-CCD,218,0,,36.290212183436005,no_breaks_detected
1447379,S-CCD,250,0,,36.26830937713895,no_breaks_detected
1447380,S-CCD,247,-1,,0.0,error: S-CCD function fails for pos = 1 
1447381,S-CCD,273,0,,36.290212183436005,no_breaks_detected
1447382,S-CCD,227,0,,36.114989733059545,no_breaks_detected
1447383,S-CCD,243,-1,,0.0,error: S-CCD function fails for pos = 1 
1447384,S-CCD,232,-1,,0.0,error: S-CCD function fails for pos = 1 
1447385,S-CCD,253,0,,36.421629021218344,no_breaks_detected
1447386,S-CCD,248,0,,36.18069815195072,no_breaks_detected
1447387,S-CCD,228,0,,36.290212183436005,no_breaks_detected
1447388,S-CCD,250,0,,36.355920602327174,no_breaks_detected
1447389,S-CCD,239,0,,36.421629021218344,no_breaks_detected
1447390,S-CCD,244,0,,36.290212183436005,no_breaks_detected
1447391,S-CCD,271,0,,36.50924024640657,no_breaks_detected
1447392,S-CCD,231,-1,,0.0,error: S-CCD function fails for pos = 1 
1447393,S-CCD,247,-1,,0.0,error: S-CCD function fails for pos = 1 
1447394,S-CCD,228,0,,36.39972621492129,no_breaks_detected
1447395,S-CCD,238,-1,,0.0,error: S-CCD function fails for pos = 1 
1447396,S-CCD,261,0,,36.00547570157426,no_breaks_detected
1447397,S-CCD,238,-1,,0.0,error: S-CCD function fails for pos = 1 
1447398,S-CCD,267,0,,36.50924024640657,no_breaks_detected
1447399,S-CCD,241,0,,36.18069815195072,no_breaks_detected
1447400,S-CCD,272,0,,36.50924024640657,no_breaks_detected
1447401,S-CCD,231,0,,36.158795345653665,no_breaks_detected
1447402,S-CCD,268,0,,36.50924024640657,no_breaks_detected
1447403,S-CCD,235,-1,,0.0,error: S-CCD function fails for pos = 1 
1447404,S-CCD,253,0,,36.421629021218344,no_breaks_detected
1447405,S-CCD,240,0,,36.39972621492129,no_breaks_detected
1447406,S-CCD,253,-1,,0.0,error: S-CCD function fails for pos = 1 
1447407,S-CCD,269,0,,36.290212183436005,no_breaks_detected
1447408,S-CCD,266,0,,36.290212183436005,no_breaks_detected
1447409,S-CCD,238,0,,35.85215605749487,no_breaks_detected
1447410,S-CCD,233,-1,,0.0,error: S-CCD function fails for pos = 1 
1447411,S-CCD,251,0,,36.50924024640657,no_breaks_detected
1447412,S-CCD,247,0,,36.33401779603012,no_breaks_detected
1447413,S-CCD,258,0,,36.50924024640657,no_breaks_detected
1447414,S-CCD,230,-1,,0.0,error: S-CCD function fails for pos = 1 
1447415,S-CCD,265,0,,36.421629021218344,no_breaks_detected
1447416,S-CCD,248,-1,,0.0,error: S-CCD function fails for pos = 1 
1447417,S-CCD,217,0,,36.158795345653665,no_breaks_detected
1447418,S-CCD,272,0,,36.50924024640657,no_breaks_detected
1447419,S-CCD,254,0,,36.31211498973306,no_breaks_detected
1447420,S-CCD,220,0,,36.50924024640657,no_breaks_detected
1447421,S-CCD,232,-1,,0.0,error: S-CCD function fails for pos = 1 
1447422,S-CCD,255,0,,36.50924024640657,no_breaks_detected
1447423,S-CCD,271,0,,36.50924024640657,no_breaks_detected
1447424,S-CCD,222,0,,36.114989733059545,no_breaks_detected
1447425,S-CCD,255,0,,36.18069815195072,no_breaks_detected
1447426,S-CCD,250,-1,,0.0,error: S-CCD function fails for pos = 1 
1447427,S-CCD,244,-1,,0.0,error: S-CCD function fails for pos = 1 
1447428,S-CCD,233,-1,,0.0,error: S-CCD function fails for pos = 1 
1447429,S-CCD,264,0,,36.50924024640657,no_breaks_detected
1447430,S-CCD,313,-1,,0.0,error: S-CCD function fails for pos = 1 
1447431,S-CCD,234,-1,,0.0,error: S-CCD function fails for pos = 1 
1447432,S-CCD,276,0,,36.50924024640657,no_breaks_detected
1447433,S-CCD,237,-1,,0.0,error: S-CCD function fails for pos = 1 
1447434,S-CCD,253,-1,,0.0,error: S-CCD function fails for pos = 1 
1447435,S-CCD,277,-1,,0.0,error: S-CCD function fails for pos = 1 
1447436,S-CCD,266,0,,36.31211498973306,no_breaks_detected
1447437,S-CCD,263,0,,36.290212183436005,no_breaks_detected
1447438,S-CCD,243,-1,,0.0,error: S-CCD function fails for pos = 1 
1447439,S-CCD,220,-1,,0.0,error: S-CCD function fails for pos = 1 
1447441,S-CCD,273,-1,,0.0,error: S-CCD function fails for pos = 1 
1447442,S-CCD,233,-1,,0.0,error: S-CCD function fails for pos = 1 
1447443,S-CCD,230,-1,,0.0,error: S-CCD function fails for pos = 1 
1447444,S-CCD,241,0,,36.50924024640657,no_breaks_detected
1447445,S-CCD,276,0,,36.50924024640657,no_breaks_detected
1447446,S-CCD,244,-1,,0.0,error: S-CCD function fails for pos = 1 
1447447,S-CCD,230,0,,36.114989733059545,no_breaks_detected
1447448,S-CCD,276,-1,,0.0,error: S-CCD function fails for pos = 1 
1447449,S-CCD,243,0,,36.39972621492129,no_breaks_detected
1447450,S-CCD,233,-1,,0.0,error: S-CCD function fails for pos = 1 
1447451,S-CCD,277,0,,36.421629021218344,no_breaks_detected
1447452,S-CCD,245,-1,,0.0,error: S-CCD function fails for pos = 1 
1447453,S-CCD,238,-1,,0.0,error: S-CCD function fails for pos = 1 
1447454,S-CCD,233,0,,36.31211498973306,no_breaks_detected
1447456,S-CCD,254,-1,,0.0,error: S-CCD function fails for pos = 1 
1447457,S-CCD,259,0,,36.290212183436005,no_breaks_detected
1447458,S-CCD,234,0,,36.158795345653665,no_breaks_detected
1447459,S-CCD,257,-1,,0.0,error: S-CCD function fails for pos = 1 
1447460,S-CCD,272,0,,36.421629021218344,no_breaks_detected
1447461,S-CCD,230,0,,36.114989733059545,no_breaks_detected
1447462,S-CCD,234,0,,36.18069815195072,no_breaks_detected
1447463,S-CCD,248,0,,36.33401779603012,no_breaks_detected
1447464,S-CCD,229,0,,36.421629021218344,no_breaks_detected
1447465,S-CCD,256,-1,,0.0,error: S-CCD function fails for pos = 1 
1447466,S-CCD,236,-1,,0.0,error: S-CCD function fails for pos = 1 
1447467,S-CCD,234,0,,36.31211498973306,no_breaks_detected
1447468,S-CCD,250,-1,,0.0,error: S-CCD function fails for pos = 1 
1447469,S-CCD,264,0,,36.421629021218344,no_breaks_detected
1447470,S-CCD,258,-1,,0.0,error: S-CCD function fails for pos = 1 
1447471,S-CCD,245,0,,36.158795345653665,no_breaks_detected
1447472,S-CCD,247,0,,36.224503764544835,no_breaks_detected
1447473,S-CCD,255,-1,,0.0,error: S-CCD function fails for pos = 1 
1447474,S-CCD,269,-1,,0.0,error: S-CCD function fails for pos = 1 
1447475,S-CCD,255,0,,36.421629021218344,no_breaks_detected
1447476,S-CCD,239,-1,,0.0,error: S-CCD function fails for pos = 1 
1447477,S-CCD,254,0,,36.421629021218344,no_breaks_detected
1447478,S-CCD,230,0,,36.114989733059545,no_breaks_detected
1447479,S-CCD,241,0,,36.50924024640657,no_breaks_detected
1447480,S-CCD,260,-1,,0.0,error: S-CCD function fails for pos = 1 
1447481,S-CCD,278,0,,36.31211498973306,no_breaks_detected
1447482,S-CCD,257,-1,,0.0,error: S-CCD function fails for pos = 1 
1447483,S-CCD,251,-1,,0.0,error: S-CCD function fails for pos = 1 
1447484,S-CCD,235,-1,,0.0,error: S-CCD function fails for pos = 1 
1447485,S-CCD,244,-1,,0.0,error: S-CCD function fails for pos = 1 
1447486,S-CCD,239,0,,35.83025325119781,no_breaks_detected
1447487,S-CCD,268,0,,36.290212183436005,no_breaks_detected
1447488,S-CCD,280,-1,,0.0,error: S-CCD function fails for pos = 1 
1447489,S-CCD,251,0,,36.50924024640657,no_breaks_detected
1447490,S-CCD,257,-1,,0.0,error: S-CCD function fails for pos = 1 
1447491,S-CCD,239,-1,,0.0,error: S-CCD function fails for pos = 1 
1447492,S-CCD,243,0,,36.33401779603012,no_breaks_detected
1447493,S-CCD,278,0,,36.421629021218344,no_breaks_detected
1447494,S-CCD,244,0,,36.114989733059545,no_breaks_detected
1447495,S-CCD,285,-1,,0.0,error: S-CCD function fails for pos = 1 
1447496,S-CCD,231,0,,36.290212183436005,no_breaks_detected
1447497,S-CCD,227,-1,,0.0,error: S-CCD function fails for pos = 1 
1447498,S-CCD,254,0,,36.50924024640657,no_breaks_detected
1447499,S-CCD,241,0,,36.33401779603012,no_breaks_detected
1447500,S-CCD,258,0,,36.290212183436005,no_breaks_detected
1447502,S-CCD,259,-1,,0.0,error: S-CCD function fails for pos = 1 
1447503,S-CCD,214,-1,,0.0,error: S-CCD function fails for pos = 1 
1447504,S-CCD,270,0,,36.50924024640657,no_breaks_detected
1447505,S-CCD,256,0,,36.290212183436005,no_breaks_detected
1447506,S-CCD,261,-1,,0.0,error: S-CCD function fails for pos = 1 
1447507,S-CCD,252,0,,36.290212183436005,no_breaks_detected
1447508,S-CCD,261,-1,,0.0,error: S-CCD function fails for pos = 1 
1447509,S-CCD,248,0,,36.33401779603012,no_breaks_detected
1447510,S-CCD,245,-1,,0.0,error: S-CCD function fails for pos = 1 
1447511,S-CCD,245,0,,36.31211498973306,no_breaks_detected
1447512,S-CCD,224,0,,36.18069815195072,no_breaks_detected
1447513,S-CCD,221,-1,,0.0,error: S-CCD function fails for pos = 1 
1447519,S-CCD,259,0,,36.421629021218344,no_breaks_detected
1447520,S-CCD,242,-1,,0.0,error: S-CCD function fails for pos = 1 
1447523,S-CCD,298,0,,36.421629021218344,no_breaks_detected
1447524,S-CCD,274,0,,36.421629021218344,no_breaks_detected
1447525,S-CCD,213,-1,,0.0,error: S-CCD function fails for pos = 1 
1447526,S-CCD,275,0,,36.20260095824778,no_breaks_detected
1447528,S-CCD,254,-1,,0.0,error: S-CCD function fails for pos = 1 
